1
2.25
2.25
2.75
3.75
4.75
4
3.75
0.25
2.5
5
5
4.25
4.5
5
3.5
3.75
5
4
4
4.25
5
5
4.75
4.25
4.25
3.5
4.75
5
4
5
4.5
0
4
3.75
5
1.5
5
1.5
5
3.25
3.75
5
5
3.5
5
4
5
4.75
4.25
2
4.5
5
0
4.5
3.5
5
4.5
5
4.5
5
1
4
4.5
3.5
5
4.5
3.5
5
5
5
3.5
3.75
4
3.75
3.5
3
0
1.5
4
5
5
3.75
3.75
4.5
3.75
3.5
3.75
3.75
5
3.5
3
3.75
4.5
3.5
3
4
5
4.75
3.75
4.25
4
5
5
4
4.75
4.25
2
3.5
5
3.75
3.5
4.25
3.5
4
3.75
2
3.25
5
4.5
5
3.5
0
3.5
4.25
5
3.25
4.5
5
5
4
5
3.5
3
5
4.25
5
3.75
3.5
5
4.5
5
5
4.5
4.75
3.5
4.25
3.75
3.5
3.75
5
4
5
2.5
0
5
3.75
3.5
3.25
5
3.75
5
4.5
3.75
4.25
5
5
2.5
3.25
3.75
3.75
3.5
3.75
4.5
0.25
4
5
4.75
3.75
5
5
4
1
4
3.25
4.25
3.75
3
5
5
3.75
4
4.25
3.5
4
4.75
4.25
3.5
0.5
4.75
3.75
2.5
4.5
5
3.25
5
4.5
4.5
4
3.5
4.5
4.25
3.75
4
5
5
4
4
4
5
2
2
4
5
4
4
5
4
1
4
4
3
3
3
1
5
4
4
4
4
4
3
4
3
3
5
4
4
4
4
4
5
3
4
4
4
5
5
3
5
4.00
3.5
5.0
4
5
3
4.00
3.50
5
3.8
4
4
4
4.00
4.00
4
5
3
5
3
4
3
4
3
3
4
4
5
5
4
5
4
4
0
4
3
4
5
5
4
4
5
5
3
3
4
4
4
4
5
4
4
5
2
4
3
1
4
5
4
5
3.75
4.3
2.3
3
5
3
4
5
4
4
4
5
5
4
4
4
4
3
4
3
4
1
5
4
4
5
4
5
4
4
4
5
4
3
4
4
4
5
5
5
1
4
5
3
5
4
4
4
3
4
5
0
3
5
4
4
4
4
2
5
3
3
5.00
3.3
5.0
4
3
5
4.00
4.75
4
2.5
5
4
5
2.75
3.50
3.50
4
3
5
4
4
5
4
5
4
4
4
4
4
5
3
4
3
5
4
5
5
5
3
5
4
2
4
4
4
5
5
3
5
5
3
3
3
4
3
4
5
5
4
4
4
4
2
4
5.00
5.0
4.0
4
5
4
2.25
5.00
4
3.5
5
5
4
3.50
3.50
3.25
4
4.0
4.00
3.50
4
4
3.75
3.00
4.3
1
4.5
3.5
3
4
0
5
4
4
4
5
5
4
5
5
2
4
5
5
5
4
4
5
5
5
5
4
4
4
5
4
5
3.75
4.5
3.5
4
5
5
1.75
3.75
5
4.5
5
3
5
3.25
3.75
4.25
5
2.5
3.75
3.75
0
5
3.25
3.75
3.5
3.50
5.00
4
3.8
5
4
3.5
3.0
5.0
4.3
4.50
5
5
1.5
3.5
4.25
3.5
3.25
2.5
3.75
5
3.75
2
3.5
5
4.75
2
2.5
0
3
5
3.5
3.75
4
0
3.5
5
4.5
3.5
2
2
3.75
3
3.5
3.75
3.75
4.50
3.75
5
3.8
4
5
5.0
5.0
4.3
4.0
5.00
5
5
4.5
5
5.0
5.00
3.50
4.50
4.25
5
5.0
4
4
5.0
3.5
3.0
5.0
5.00
4.25
3.25
5
4.25
2.75
3.5
5
4.75
3.5
4.5
3.75
5
5
3.75
3.5
4.25
4
4
4
4
0
4.75
2
5
3.75
4.25
4
3.5
1.5
5
4.75
3.5
5
5
3.5
2.5
5
5
5
3.75
1
3.75
5
4.5
3.75
3.75
0.25
3.50
3
3.5
4
5
3.5
0.5
1.5
3.5
0.75
4.5
3.5
0.25
3
4.5
5
0
3.75
5
3
3.5
4.75
5
3.5
3.5
3
4.5
5
5
5
1.5
3
3.5
3.5
5
2.75
5
4
3.5
4.5
2.75
3.5
4.25
3.75
3
4.5
4
4.75
3.5
3.75
3.5
5
4.5
3.75
5
2.5
0
5
3.75
2.75
3.5
4
4
5
3.5
5
0
3.75
0.5
2.75
5
5
3.25
5
3
3.5
3.5
3.25
3.5
4.5
3.5
5
3
4.5
3.25
5
4.5
5
4
3.25
5
4.5
5
5
5
5
3.75
3.5
4
4.75
5
5
5
3.5
4.5
5
4
3.5
3.25
1.5
5
4.5
4
3.25
4
3
4.25
4.25
3.5
5
4.75
3.5
3.5
3.5
4
4.75
4
3.5
3.75
0.25
2.5
2.75
3.5
4.75
0
3
3.5
3.5
4.25
4.5
3.5
3
4
4.25
3.5
5
4.5
0
5
4.5
3.25
5
3.5
5
4.25
5
4
5
3.5
4.5
5
5
4
3.5
3.5
3.75
4.5
4
1
4.5
4
3.5
3.25
4.25
4
5
3.5
4.75
5
5
5
3
3.5
4.25
3.5
5
4.5
4.5
2.5
4.25
4.5
4.25
3.75
5
4
4.25
3.75
3.25
5
4.5
2.75
3.25
5
3
3.25
3.5
3.75
4.5
4.25
5
2.5
2.5
4
3.5
3.75
3.75
5
4.5
4
5
4
4
3.5
4.75
4.5
3.75
3.5
2.75
4.25
4
3.5
4
5
5
5
4.75
5
3.25
3.5
4
5
3.75
3.75
3.5
4
4.5
5
4
3.75
4.5
3.5
5
5
4.25
4.5
3.5
3.5
3.25
5
3.75
1.25
3.5
5
3
1.5
2
4
5
3.75
3
2.75
5
2.75
3.5
3
5
5
5
3.75
4.25
4.25
4.25
2.75
4
3.75
2
3.5
0.25
0
2
3.75
5
3
3.25
2.75
3.5
3.5
3
4
2.5
3.5
0
2.5
2.75
5
3
5
4
3
3.25
3.75
2.5
5
3.5
4
5
3.25
3.25
4
3
0.25
4.5
2.75
4
3.5
1
5
3.5
5
5
3.5
4
4
3
5
2.25
4.25
5
3.5
3.75
3.75
3.5
0
3.75
5
3.75
4
4
2.75
3.75
4
4
3.75
3.75
5
3.5
4.75
3.75
3.5
5
4
3.5
4.25
3.25
2.5
3
4.25
2.75
4.5
3.75
4
2
3.5
3.75
3.5
3
3.75
3.5
3.5
5
5
3.75
4.25
3.5
5
1.5
3.75
2.5
3.75
4.25
3.5
4.5
3.75
3.25
3.5
3.75
3.75
4.5
3.75
4
4
3.25
4.5
3.75
3.75
3.5
5
3.25
5
3
3.5
4.5
3.5
3.75
4
4.5
4
1.75
3.25
3.25
3.5
5
3.5
3.75
3.25
4.25
3.25
4
3.25
5
3.25
3.5
3.5
4.5
3.75
3.5
4.25
4
3.75
3.5
3.25
5
3.25
5
5
3.75
4
4
3.5
4
3.5
4
4
3.5
3.25
4
5
3.75
5
3.5
3.25
5
4.5
5
3.5
4.75
3.5
2.25
4
3.75
4
3.75
3.75
3.5
3.75
4
5
3.75
4
5
4
4.25
4
4.5
5
3.5
4.25
3.5
3.5
3
3.5
3.5
3
3.5
4
3.5
3.75
5
5
4
3.5
3
3.75
4
4.5
1.5
3
3
2.75
3.75
3.5
1
1.75
2
0.5
5
5
4
4
3.25
3.5
3.5
5
3.75
3.75
4
0.5
3.75
3.75
3.75
3.75
3
4
4.75
4.25
4.5
4.25
4
3.5
4.75
1.75
3.75
4
4.5
3.75
3
4.75
4.75
5
3.75
4
5
4.25
3.75
4
3.25
2
3.75
0
3.25
3.25
3
1.5
4.25
3.5
1.75
2.75
3.5
5
3.75
5
4
5
3.25
3.25
4.75
3.75
3.75
4
5
4.5
3.75
4
3.75
2.25
4
3.25
4.5
5
2.75
3.75
1.5
4.25
3.75
4
3.75
3.75
3.75
3.75
5
1.25
3.75
3
3.75
3.25
3.5
2
4
3.75
3.75
4.25
4
2.5
2.75
2.75
5
3.25
3.75
4
3
3.75
5
3.75
2.5
3.75
4.75
1.5
5
3.25
5
1
4
3.25
3.5
3.25
3
4.25
3
3.25
4.5
4
3.75
5
3.25
3.25
4.25
4
2.75
2.25
5
3.5
3.25
2
4.25
4.5
3.75
3.25
3.5
5
5
